id,date,teamId,Team,PlayerID,name,firstName,lastName,age,OVA,POT,BOV,BP,GROWTH,ATTACHING,CROSSING,FINISHING,HEADING_ACCURACY,SHORT_PASSING,Volleys,TotalSkill,Dribbing,Curve,FkAccuracy,LONG_PASSING,BallControl,TotalMovement,Acceleration,SprintSpeed,Agility,Reactions,Balance,TotalPower,ShotPower,Jumping,Stamina,Strength,LongShots,TotalMentary,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,DEFENDING,Marking,StandingStackle,SlidingTackle,GOALKEEPING,GKDriving,GKHandling,GKKicking,GKPositioning,GKReflexes,TotalStats,BaseStats,AttackingWorkRate,DefensiveWorkRate,Pac,SHO,Pas,Dri,DEF,PHY
1569,2017-09-01,127,Bournemouth,NULL," M. Butcher",M.,Butcher,20,62,76,61,CM,14,241,48,49,44,64,36,257,61,37,30,63,66,275,55,55,58,52,55,309,54,72,66,70,47,279,55,62,53,62,47,47,50,50,57,48,47,15,6,7,7,12,1563,342,Medium,Medium,55,49,57,61,54,66
1570,2017-09-01,45,Swansea,NULL," G. Zabret",G.,Zabret,21,62,74,61,GK,12,74,13,11,12,23,15,80,11,11,11,29,18,230,48,42,35,53,52,188,22,57,33,59,17,88,31,13,11,11,22,22,38,11,10,13,304,68,57,55,58,66,998,349,Medium,Medium,68,57,55,66,45,58
1571,2017-09-01,45,Swansea,NULL," J. Sheehan",J.,Sheehan,22,62,73,61,CM,11,255,40,51,58,68,38,305,63,52,61,67,62,324,70,68,70,49,67,312,57,61,73,63,58,276,61,49,55,56,55,55,54,45,53,55,64,15,16,11,10,12,1689,360,High,Medium,69,53,59,63,51,65
1572,2017-09-01,4,Chelsea,NULL," J. Clarke-Salter",J.,Clarke-Salter,19,61,79,60,CB,18,210,36,32,64,48,30,192,31,33,28,54,46,275,60,62,45,53,55,267,44,67,66,65,25,209,45,61,28,34,41,41,56,59,68,65,46,8,12,11,9,6,1391,299,Medium,High,61,33,42,39,63,61
1573,2017-09-01,10,Liverpool,NULL," H. Wilson",H.,Wilson,20,61,79,61,RW,18,269,55,61,47,56,50,297,63,56,62,54,62,356,77,76,69,50,84,253,60,45,50,45,53,221,31,21,56,52,61,61,53,36,37,36,51,7,13,9,15,7,1556,330,Medium,Medium,76,58,55,64,34,43
1574,2017-09-01,23,Newcastle,NULL," D. Barlaser",D.,Barlaser,20,61,75,60,RM,14,275,62,55,43,58,57,296,68,56,48,55,69,292,54,57,63,51,67,243,66,44,53,34,46,249,41,24,49,64,71,71,54,32,36,47,46,11,7,10,7,11,1516,313,Medium,Medium,56,56,59,67,34,41
1575,2017-09-01,23,Newcastle,NULL," L. Gibson",L.,Gibson,20,61,74,60,LB,13,226,61,36,57,35,37,233,64,42,43,32,52,329,72,70,65,61,61,265,43,65,67,60,30,262,60,60,50,44,48,48,47,55,62,63,43,11,8,6,12,6,1538,332,High,Medium,71,38,42,60,59,62
1576,2017-09-01,23,Newcastle,NULL," L. Smith",L.,Smith,21,61,69,61,CAM,8,280,53,51,49,71,56,302,66,56,52,65,63,291,58,49,58,61,65,269,63,52,49,60,45,249,49,30,50,61,59,59,61,48,51,42,52,12,8,15,6,11,1584,333,Medium,Medium,53,53,63,64,45,55
1577,2017-09-01,36,"West Brom",NULL," A. Bradley",A.,Bradley,18,61,80,60,CM,19,260,42,41,56,75,46,273,61,42,47,64,59,322,66,62,55,61,78,272,62,60,64,37,49,269,62,48,58,48,53,53,48,48,50,60,59,12,13,13,8,13,1613,333,Medium,Medium,64,49,58,61,51,50
1578,2017-09-01,33,Watford,NULL," J. Sinclair",J.,Sinclair,20,61,72,61,RW,11,270,52,65,40,60,53,256,64,48,39,44,61,348,76,74,72,54,72,287,59,52,63,61,52,265,53,43,59,47,63,63,58,36,34,32,53,14,8,7,14,10,1581,347,Medium,Medium,75,60,52,64,37,59
1579,2017-09-01,42,Stoke,NULL," J. Ngoy",J.,Ngoy,19,61,74,60,ST,13,266,48,57,66,51,44,243,58,41,43,41,60,328,77,78,52,55,66,307,56,61,62,73,55,229,33,17,59,54,66,66,53,16,18,22,52,14,5,12,11,10,1481,325,High,Low,78,56,49,58,22,62
1580,2017-09-01,42,Stoke,NULL," D. Jarvis",D.,Jarvis,19,61,78,62,CAM,17,289,53,48,56,77,55,309,68,56,52,71,62,319,60,61,63,61,74,239,70,55,33,39,42,242,42,29,53,57,61,61,66,46,54,61,63,13,10,14,11,15,1622,331,Medium,Medium,61,52,65,66,48,39
1581,2017-09-01,42,Stoke,15038," T. Edwards",T.,Edwards,18,61,80,60,RB,19,224,56,40,55,41,32,236,70,36,43,37,50,297,69,67,59,58,44,269,37,61,67,56,48,265,57,57,48,53,50,50,49,58,67,69,50,10,14,13,6,7,1535,337,High,Medium,68,42,46,61,61,59
1582,2017-09-01,127,Bournemouth,13703," A. Ramsdale",A.,Ramsdale,19,61,80,60,GK,19,93,15,14,25,21,18,118,28,16,29,19,26,216,33,36,45,50,52,198,35,58,35,51,19,121,35,12,5,41,28,28,39,12,11,19,300,62,59,53,58,68,1088,335,Medium,Medium,62,59,53,68,35,58
1583,2017-09-01,45,Swansea,NULL," C. Harries",C.,Harries,20,61,77,60,CB,16,230,52,17,60,59,42,270,53,58,40,58,61,282,53,59,53,61,56,262,38,70,62,63,29,226,50,61,23,51,41,41,64,56,62,59,61,7,14,13,12,15,1508,314,Medium,Medium,56,26,55,56,60,61
1584,2017-09-01,7,Everton,NULL," A. Evans",A.,Evans,18,60,76,60,RM,16,268,55,50,47,61,55,301,65,59,57,54,66,331,65,67,61,61,77,281,63,54,69,45,50,229,43,26,49,56,55,55,61,50,41,49,54,10,11,11,15,7,1604,334,High,Low,66,53,57,65,42,51
1585,2017-09-01,20,Southampton,NULL," A. Jones",A.,Jones,19,60,75,59,CB,15,183,35,21,55,37,35,180,33,36,34,28,49,274,54,57,46,49,68,266,48,68,64,64,22,218,52,61,26,35,44,44,48,62,65,66,55,8,10,12,10,15,1369,286,Medium,Medium,56,29,35,42,62,62
1586,2017-09-01,21,Spurs,NULL," S. Harrison",S.,Harrison,19,60,76,59,ST,16,240,28,63,55,47,47,211,50,42,27,34,58,339,70,67,73,59,70,292,57,65,58,62,50,234,49,14,61,47,63,63,52,16,16,12,51,11,7,10,12,11,1411,300,High,Medium,68,58,40,56,19,59
1587,2017-09-01,21,Spurs,NULL," L. Amos",L.,Amos,20,60,72,60,CB,12,241,54,32,58,61,36,267,51,52,48,58,58,313,58,60,67,56,72,285,57,64,60,64,40,256,63,55,45,48,45,45,53,56,63,61,54,11,8,14,12,9,1596,332,Medium,High,59,40,55,56,59,63
1588,2017-09-01,25,"West Ham",NULL," N. Holland",N.,Holland,19,60,74,60,LM,14,229,52,47,30,55,45,282,64,51,55,50,62,369,79,77,75,59,79,258,56,59,47,40,56,217,43,27,50,56,41,41,55,17,21,19,44,6,13,7,10,8,1456,312,Medium,Medium,78,50,54,65,22,43
1589,2017-09-01,25,"West Ham",NULL," M. Browne",M.,Browne,19,60,75,59,CAM,15,232,46,50,32,57,47,307,65,60,63,56,63,335,77,75,67,45,71,283,56,53,58,63,53,247,63,22,54,60,48,48,54,27,26,21,58,12,15,10,11,10,1536,335,High,Medium,76,52,56,64,26,61
1590,2017-09-01,33,Watford,NULL," M. Folivi",M.,Folivi,19,60,77,59,ST,17,226,25,64,47,54,36,221,62,48,26,24,61,318,66,68,68,50,66,305,59,69,58,65,54,212,33,11,65,41,62,62,62,24,17,21,47,12,6,12,9,8,1391,306,High,Low,67,60,39,62,21,57
1591,2017-09-01,42,Stoke,13477," J. Tymon",J.,Tymon,18,60,77,59,LWB,17,206,55,27,41,55,28,245,62,47,29,46,61,323,65,68,63,54,73,267,48,58,60,56,45,236,59,59,37,41,40,40,56,59,61,60,58,13,13,9,12,11,1515,330,Medium,Medium,67,36,49,62,58,58
1592,2017-09-01,42,Stoke,NULL," T. Verlinden",T.,Verlinden,17,60,78,59,RM,18,266,61,47,45,60,53,288,71,55,42,55,65,318,64,66,61,46,81,253,69,46,54,36,48,232,39,20,51,52,70,70,52,35,37,49,53,9,7,10,15,12,1531,319,Medium,Medium,65,53,57,67,35,42
1593,2017-09-01,42,Stoke,NULL," E. Lecygne",E.,Lecygne,20,60,70,59,CM,10,262,44,42,58,67,51,276,58,46,47,63,62,308,51,64,67,58,68,278,54,64,54,59,47,282,59,51,62,57,53,53,50,49,47,54,61,11,16,14,10,10,1617,332,Medium,Medium,58,47,58,61,50,58
1594,2017-09-01,42,Stoke,4898," O. Shenton",O.,Shenton,19,60,72,60,CAM,12,278,56,52,49,64,57,294,62,56,49,62,65,295,64,50,60,58,63,285,64,60,57,61,43,270,49,42,56,60,63,63,65,49,54,57,45,13,9,8,8,7,1627,341,Medium,Medium,56,54,60,63,50,58
1595,2017-09-01,42,Stoke,NULL," D. Gyollai",D.,Gyollai,20,60,76,59,GK,16,101,16,19,19,28,19,81,16,12,17,19,17,231,45,45,31,52,58,172,20,56,29,50,17,116,25,27,16,21,27,27,24,12,19,12,297,67,58,56,53,63,1041,342,Medium,Medium,67,58,56,63,45,53
1596,2017-09-01,159,Huddersfield,9293," J. Coleman",J.,Coleman,21,60,73,59,GK,13,86,11,17,11,29,18,84,17,20,11,17,19,257,40,49,48,55,65,196,22,58,40,60,16,79,16,16,11,11,25,25,23,14,12,13,294,61,60,55,57,61,1035,339,Medium,Medium,61,60,55,61,45,57
1597,2017-09-01,127,Bournemouth,13193," J. Simpson",J.,Simpson,20,60,75,59,CB,15,201,37,30,63,34,37,177,37,29,36,36,39,263,52,55,45,49,62,268,43,72,61,66,26,212,48,59,27,33,45,45,52,59,67,66,33,8,6,5,8,6,1346,286,Medium,Medium,54,33,35,40,63,61
1598,2017-09-01,1,Arsenal,NULL," T. Bola",T.,Bola,18,59,72,58,CB,13,200,32,30,60,43,35,164,33,29,32,29,41,278,59,55,50,52,62,262,41,67,57,68,29,213,50,53,32,36,42,42,49,50,65,68,44,8,13,6,12,5,1344,286,Medium,Medium,57,33,36,40,58,62
1599,2017-09-01,1,Arsenal,14451," E. Nketiah",E.,Nketiah,18,59,80,59,ST,21,245,33,60,49,51,52,221,59,34,28,46,54,353,77,75,69,62,70,265,48,58,46,55,58,227,40,16,62,52,57,57,53,18,13,15,47,12,10,11,9,5,1404,306,Medium,Medium,76,57,45,59,19,50
1600,2017-09-01,1,Arsenal,14450," R. Nelson",R.,Nelson,17,59,83,61,RW,24,235,50,53,39,44,49,273,74,50,44,41,64,356,84,79,84,44,65,232,65,46,35,44,42,228,42,24,57,51,54,54,57,29,28,29,61,12,12,11,11,15,1471,320,High,Medium,81,53,46,70,29,41
1601,2017-09-01,4,Chelsea,14571," R. James",R.,James,17,59,76,58,CM,17,255,50,39,54,70,42,274,54,48,48,66,58,303,64,62,55,59,63,293,67,58,62,62,44,267,63,42,57,49,56,56,48,50,48,58,51,8,12,7,13,11,1599,337,Medium,Medium,63,48,59,56,49,62
1602,2017-09-01,11,"Man City",NULL," W. Patching",W.,Patching,18,59,75,59,CAM,16,244,50,47,43,65,39,322,60,65,70,64,63,322,68,66,65,53,70,289,68,60,55,49,57,230,43,43,42,62,40,40,53,37,40,39,40,6,7,12,5,10,1563,333,High,Medium,67,52,62,62,40,50
1603,2017-09-01,20,Southampton,15011," Y. Valery",Y.,Valery,18,59,70,58,RB,11,205,52,32,51,36,34,234,65,43,41,30,55,302,66,56,56,56,68,236,30,55,63,51,37,259,62,59,57,40,41,41,46,57,69,64,58,12,14,7,11,14,1484,313,Medium,Medium,61,34,40,61,61,56
1604,2017-09-01,20,Southampton,NULL," T. Johnson",T.,Johnson,18,59,75,58,RM,16,267,60,56,42,55,54,279,62,57,49,49,62,320,72,69,60,45,74,238,55,49,54,38,42,226,34,22,53,54,63,63,50,30,28,29,46,7,5,12,9,13,1463,311,High,Medium,70,53,55,62,29,42
1605,2017-09-01,25,"West Ham",15202," D. Rice",D.,Rice,18,59,78,61,CB,19,192,31,24,59,55,23,206,49,35,20,48,54,280,61,65,47,51,56,276,46,68,64,70,28,232,60,61,32,49,30,30,60,57,65,61,47,8,11,14,5,9,1416,316,Medium,Medium,63,30,45,51,61,66
1606,2017-09-01,26,Leicester,NULL," D. Johnson",D.,Johnson,18,59,76,58,CB,17,206,43,29,52,49,33,206,49,35,29,42,51,306,69,69,63,49,56,283,45,69,64,74,31,229,60,50,45,41,33,33,49,58,60,59,59,9,10,13,14,13,1466,322,Medium,Medium,69,34,43,51,57,68
1607,2017-09-01,6,"Crystal Palace",NULL," L. Dreher",L.,Dreher,18,59,78,58,CM,19,231,41,44,49,64,33,277,56,48,46,64,63,326,62,69,72,53,70,290,56,60,57,66,51,248,45,53,42,61,47,47,48,45,47,46,39,8,10,11,5,5,1549,337,Medium,Medium,66,47,57,60,48,59
1608,2017-09-01,42,Stoke,NULL," H. Souttar",H.,Souttar,18,59,76,58,CB,17,180,24,25,53,55,23,217,50,26,31,50,60,206,35,35,56,50,30,264,33,73,58,74,26,200,47,57,26,30,40,40,50,56,59,61,64,12,12,12,15,13,1307,278,Medium,Medium,35,28,40,53,57,65
1609,2017-09-01,127,Bournemouth,NULL," C. Jordan",C.,Jordan,18,59,76,58,CB,17,174,33,22,54,34,31,180,34,33,34,29,50,285,55,62,56,51,61,258,41,69,59,67,22,239,64,58,35,33,49,49,52,59,60,59,56,12,14,5,15,10,1370,287,Medium,High,59,28,33,43,59,65
1610,2017-09-01,45,Swansea,NULL," T. Reid",T.,Reid,19,59,76,59,RB,17,217,59,31,57,37,33,211,62,34,43,29,43,327,72,74,58,63,60,232,32,55,51,66,28,256,63,57,54,40,42,42,49,52,65,65,41,6,14,8,5,8,1466,322,Medium,Medium,73,32,41,56,59,61
1611,2017-09-01,45,Swansea,8976," A. King",A.,King,21,59,71,59,CAM,12,248,43,54,48,66,37,261,58,42,41,61,59,334,65,67,70,57,75,308,66,67,65,63,47,261,64,40,56,54,47,47,49,39,50,49,55,7,7,12,13,16,1605,344,Medium,Medium,66,54,56,60,44,64
1612,2017-09-01,4,Chelsea,NULL," J. Maddox",J.,Maddox,18,58,75,57,RM,17,232,53,55,28,54,42,270,63,51,53,47,56,315,71,66,67,46,65,247,52,41,58,46,50,218,32,26,55,54,51,51,49,25,28,27,40,9,7,5,11,8,1402,308,High,Medium,68,53,53,61,27,46
1613,2017-09-01,4,Chelsea,NULL," T. Chalobah",T.,Chalobah,17,58,77,57,CB,19,224,48,32,58,52,34,235,46,48,46,46,49,307,71,72,51,54,59,250,46,64,42,67,31,219,51,56,34,36,42,42,48,54,59,56,35,5,5,9,9,7,1439,316,Medium,Medium,72,35,47,48,57,57
1614,2017-09-01,4,Chelsea,NULL," K. Scott",K.,Scott,19,58,75,58,CAM,17,240,53,47,31,61,48,284,61,54,52,57,60,307,58,62,71,48,68,225,52,34,56,32,51,250,46,41,48,65,50,50,62,34,52,51,53,12,12,9,11,9,1496,312,Medium,Medium,60,49,59,61,42,41
1615,2017-09-01,7,Everton,NULL," M. Foulds",M.,Foulds,19,58,76,57,CB,18,195,32,22,55,61,25,182,42,28,23,29,60,259,60,51,35,49,64,249,38,70,60,62,19,217,46,50,28,54,39,39,45,56,61,59,52,7,6,11,15,13,1330,290,Medium,Medium,55,26,45,48,57,59
1616,2017-09-01,20,Southampton,NULL," W. Wood",W.,Wood,20,58,71,57,LB,13,226,53,31,57,47,38,222,53,43,37,38,51,328,66,68,59,57,78,234,32,57,64,47,34,253,58,57,53,41,44,44,48,53,61,56,46,15,6,10,6,9,1479,311,Medium,Medium,67,34,45,54,57,54
1617,2017-09-01,20,Southampton,NULL," M. Barnes",M.,Barnes,20,58,71,57,ST,13,259,36,60,59,55,49,246,53,50,43,44,56,310,67,65,56,58,64,290,56,62,56,61,55,223,40,15,52,55,61,61,49,16,18,24,53,13,9,9,11,11,1439,305,Medium,Medium,66,57,49,55,22,56
1618,2017-09-01,10,Liverpool,NULL," M. Grujić",M.,Grujić,21,71,85,71,CM,14,334,60,70,69,74,61,314,67,60,43,72,72,307,63,71,56,64,53,367,75,74,78,78,62,340,75,70,72,66,57,57,60,66,72,71,56,9,14,8,12,13,1927,415,Medium,Medium,67,68,67,67,69,77
1619,2017-09-01,12,"Man Utd",NULL," Joel Pereira",Joel,Pereira,21,71,84,70,GK,13,76,10,12,11,36,7,71,11,9,11,20,20,232,43,43,34,68,44,167,12,54,34,56,11,123,22,20,14,55,12,12,54,13,11,9,346,69,74,63,68,72,1048,389,Medium,Medium,69,74,63,72,43,68
1620,2017-09-01,23,Newcastle,2214," R. Elliot",R.,Elliot,31,71,71,70,GK,0,81,16,11,13,28,13,96,15,16,12,31,22,258,47,48,54,67,42,178,11,52,32,71,12,124,12,22,12,35,43,43,38,15,12,15,349,70,69,69,70,71,1128,397,Medium,Medium,70,69,69,71,48,70
1621,2017-09-01,23,Newcastle,4340," P. Dummett",P.,Dummett,25,71,75,71,CB,4,277,61,41,72,70,33,309,66,54,52,68,69,340,66,65,64,69,76,293,40,73,72,73,35,279,65,65,55,51,43,43,60,74,75,74,63,15,11,13,11,13,1784,377,High,Medium,65,40,62,67,72,71
1622,2017-09-01,23,Newcastle,4713," I. Hayden",I.,Hayden,22,71,79,70,CDM,8,257,43,47,65,72,30,286,64,45,38,68,71,311,59,64,60,67,61,331,58,70,75,78,50,308,75,68,51,65,49,49,62,69,72,67,52,9,15,8,8,12,1753,383,Medium,Medium,62,49,61,66,69,76
1623,2017-09-01,20,Southampton,4612," J. Stephens",J.,Stephens,23,71,79,70,CB,8,251,47,36,68,66,34,292,60,55,58,53,66,304,57,64,60,65,58,298,49,67,66,74,42,268,63,72,47,44,42,42,65,71,74,69,57,13,10,11,13,10,1684,360,Medium,Medium,61,41,55,62,72,69
1624,2017-09-01,6,"Crystal Palace",8980," J. Schlupp",J.,Schlupp,24,71,76,70,LB,5,313,64,56,64,65,64,294,74,62,34,55,69,401,84,89,81,68,79,359,74,77,76,79,53,335,70,65,69,63,68,68,64,68,68,70,43,9,7,8,10,9,1951,425,High,Medium,87,61,61,73,67,76
1625,2017-09-01,6,"Crystal Palace",2664," J. Speroni",J.,Speroni,38,71,71,70,GK,0,73,13,13,11,24,12,76,12,15,12,23,14,256,42,43,48,68,55,182,20,74,33,43,12,102,21,17,8,34,22,22,35,12,12,15,351,74,70,67,67,73,1079,394,Medium,Medium,74,70,67,73,43,67
1626,2017-09-01,131,Brighton,8171," S. March",S.,March,22,71,80,70,LM,9,289,67,66,35,67,54,346,79,70,64,62,71,375,79,78,80,59,79,318,74,42,70,61,71,261,49,30,63,64,55,55,68,35,37,39,55,9,11,7,13,15,1755,382,High,Medium,78,67,66,76,35,60
1627,2017-09-01,131,Brighton,4674," I. Brown",I.,Brown,20,71,81,70,CAM,10,310,62,66,59,67,56,326,75,57,53,66,75,363,74,75,80,63,71,337,64,76,65,68,64,288,54,41,65,68,60,60,64,35,44,40,51,9,7,14,7,14,1794,386,Medium,Medium,75,64,65,75,42,65
1628,2017-09-01,131,Brighton,NULL," S. Sidwell",S.,Sidwell,34,71,71,71,CM,0,344,70,67,69,72,66,334,66,70,58,70,70,300,53,40,64,74,69,343,76,61,70,67,69,354,74,73,70,69,68,68,71,70,71,65,48,11,10,9,8,10,1929,392,Medium,Medium,46,69,70,68,70,69
1629,2017-09-01,131,Brighton,NULL," U. Hünemeier",U.,Hünemeier,31,71,71,70,CB,0,276,47,40,74,67,48,275,50,43,56,63,63,302,53,60,59,71,59,305,65,69,59,72,40,293,68,72,40,57,56,56,62,73,69,70,57,12,14,12,13,6,1720,357,Medium,Medium,57,46,59,56,71,68
1630,2017-09-01,131,Brighton,2464," L. Rosenior",L.,Rosenior,32,71,71,70,LB,0,289,62,50,60,63,54,290,69,65,35,53,68,343,69,69,69,65,71,314,64,71,76,61,42,301,71,71,60,56,43,43,64,70,73,76,57,14,10,15,9,9,1813,387,High,Medium,69,52,59,69,71,67
1631,2017-09-01,159,Huddersfield,13283," K. Palmer",K.,Palmer,20,71,81,70,CAM,10,316,66,65,58,66,61,342,74,65,63,65,75,360,78,75,74,59,74,321,67,58,65,62,69,277,52,31,66,71,57,57,69,50,49,49,59,7,16,9,11,16,1823,391,High,Medium,76,66,67,74,47,61
1632,2017-09-01,159,Huddersfield,3995," S. Malone",S.,Malone,26,71,73,70,LWB,2,301,68,57,55,67,54,304,69,40,63,64,68,361,75,77,73,71,65,357,69,71,79,73,65,318,65,70,64,55,64,64,63,66,69,68,48,12,9,11,9,7,1892,410,High,High,76,62,63,69,67,73
1633,2017-09-01,159,Huddersfield,9473," D. Williams",D.,Williams,28,71,71,72,RWB,0,341,66,66,69,72,68,314,76,54,48,68,68,365,73,75,74,73,70,394,80,80,91,75,68,333,86,69,67,61,50,50,68,66,71,72,48,12,12,7,11,6,2004,432,Medium,Medium,74,69,66,73,69,81
1634,2017-09-01,127,Bournemouth,4527," J. Ibe",J.,Ibe,21,71,80,71,RM,9,281,66,65,35,65,50,297,78,65,24,56,74,389,85,85,75,64,80,347,79,60,69,71,68,274,50,46,67,54,57,57,64,45,55,53,61,13,15,7,13,13,1802,402,Medium,Medium,85,67,60,76,48,66
1635,2017-09-01,127,Bournemouth,8900," T. Mings",T.,Mings,24,71,78,70,LB,7,263,70,35,63,65,30,275,69,45,37,59,65,333,73,75,64,67,54,292,41,64,77,80,30,286,73,70,57,54,32,32,59,68,71,70,52,7,10,13,7,15,1710,383,Medium,Medium,74,36,61,66,69,77
1636,2017-09-01,127,Bournemouth,10766," L. Cook",L.,Cook,20,71,84,70,CM,13,279,57,56,47,75,44,328,75,51,57,69,76,374,77,70,78,69,80,318,60,60,77,63,58,314,79,66,55,69,45,45,70,61,66,65,61,6,15,12,15,13,1866,405,Medium,Medium,73,56,67,76,63,70
1637,2017-09-01,7,Everton,NULL," L. Garbutt",L.,Garbutt,24,70,77,69,LWB,7,293,75,45,59,70,44,348,66,76,74,63,69,346,71,70,70,66,69,332,58,71,74,66,63,301,67,64,64,63,43,43,63,68,67,69,54,14,9,6,15,10,1878,392,High,Medium,70,52,69,67,66,68
1638,2017-09-01,10,Liverpool,10443," D. Solanke",D.,Solanke,19,70,84,69,ST,14,324,54,70,64,71,65,303,73,54,42,58,76,355,76,74,73,63,69,332,68,69,68,70,57,256,34,22,66,63,71,71,64,24,15,22,57,9,15,14,9,10,1688,364,High,Medium,75,67,62,73,25,62
1639,2017-09-01,10,Liverpool,10651," J. Gomez",J.,Gomez,20,70,82,69,CB,12,241,57,26,69,65,24,253,65,41,29,53,65,348,75,78,64,65,66,276,41,64,67,78,26,243,63,64,51,39,26,26,63,69,71,71,49,8,13,14,7,7,1621,366,Medium,Medium,77,30,53,65,69,72
1640,2017-09-01,10,Liverpool,NULL," J. Flanagan",J.,Flanagan,24,70,76,72,CB,6,268,67,43,62,66,30,263,67,34,26,63,73,326,68,62,67,60,69,267,35,66,63,71,32,303,88,68,52,48,47,47,67,75,75,76,63,7,13,15,13,15,1716,376,Medium,Medium,65,39,59,69,72,72
1641,2017-09-01,10,Liverpool,NULL," D. Ward",D.,Ward,24,70,78,69,GK,8,80,13,11,13,30,13,113,19,15,14,42,23,254,47,42,38,67,60,178,25,55,22,60,16,124,25,22,19,38,20,20,30,19,20,18,342,70,69,63,67,73,1148,386,Medium,Medium,70,69,63,73,44,67
1642,2017-09-01,10,Liverpool,NULL," A. Bogdán",A.,Bogdán,29,70,70,69,GK,0,64,15,11,11,16,11,71,11,18,12,12,18,251,52,56,35,67,41,200,16,63,33,74,14,113,20,24,13,38,18,18,28,15,11,16,346,71,68,66,69,72,1087,400,Medium,Medium,71,68,66,72,54,69
1643,2017-09-01,23,Newcastle,9662," J. Murphy",J.,Murphy,22,70,79,70,RM,9,289,69,66,40,64,50,340,73,75,66,60,66,387,83,82,81,64,77,324,73,51,67,59,74,252,31,16,68,69,68,68,65,34,39,40,58,13,16,13,10,6,1763,375,High,Low,82,68,66,71,33,55
1644,2017-09-01,23,Newcastle,9251," K. Darlow",K.,Darlow,26,70,74,69,GK,4,85,12,14,12,32,15,102,12,19,16,28,27,303,59,52,63,65,64,193,13,67,44,58,11,111,13,25,18,36,19,19,24,15,11,12,342,70,69,64,66,73,1174,397,Medium,Medium,70,69,64,73,55,66
1645,2017-09-01,23,Newcastle,NULL," M. Haïdara",M.,Haïdara,24,70,75,69,LB,5,269,64,41,59,68,37,322,72,52,70,60,68,342,76,70,59,66,71,341,79,67,75,75,45,299,74,68,53,49,55,55,62,70,71,72,61,10,13,14,8,16,1847,398,High,High,73,51,62,69,69,74
1646,2017-09-01,20,Southampton,NULL," F. Gardoş",F.,Gardoş,28,70,70,69,CB,0,292,49,54,74,62,53,253,55,35,46,58,59,262,43,48,51,67,53,292,37,59,67,80,49,266,73,66,37,40,50,50,64,69,72,67,61,10,9,16,15,11,1634,347,Medium,High,46,49,52,56,70,74
1647,2017-09-01,21,Spurs,4600," P. Gazzaniga",P.,Gazzaniga,25,70,75,69,GK,5,87,21,12,14,32,8,143,20,33,21,49,20,300,63,65,64,59,49,246,49,66,45,67,19,154,32,16,13,52,41,41,49,18,20,11,362,67,73,84,68,70,1341,426,Medium,Medium,67,73,84,70,64,68
1648,2017-09-01,26,Leicester,13491," B. Chilwell",B.,Chilwell,20,70,82,69,LWB,12,273,69,45,55,65,39,310,72,60,46,62,70,358,77,75,72,64,70,289,39,75,77,63,35,321,71,67,68,65,50,50,69,64,68,71,48,10,7,14,7,10,1802,389,High,Medium,76,43,64,71,66,69
1649,2017-09-01,36,"West Brom",10596," O. Burke",O.,Burke,20,70,84,69,RM,14,287,63,67,44,65,48,297,73,62,38,55,69,378,85,94,67,66,66,314,70,50,62,79,53,256,59,34,64,57,42,42,64,36,38,27,53,13,11,7,7,15,1686,388,High,Low,90,62,60,71,36,69
1650,2017-09-01,43,Burnley,3837," K. Long",K.,Long,26,70,73,69,CB,3,216,38,29,72,51,26,221,49,38,32,50,52,311,66,61,61,66,57,313,56,80,72,78,27,257,74,69,48,34,32,32,65,69,71,70,44,8,14,7,8,7,1572,339,Low,Medium,63,35,43,52,70,76
1651,2017-09-01,6,"Crystal Palace",NULL," J. Mutch",J.,Mutch,25,70,72,69,CM,2,312,68,62,67,71,44,355,67,75,71,69,73,324,63,65,65,68,63,354,76,67,67,72,72,340,74,63,70,66,67,67,68,62,63,61,56,11,13,13,11,8,1927,402,Medium,Medium,64,67,69,68,63,71
1652,2017-09-01,131,Brighton,9581," J. Murphy",J.,Murphy,27,70,70,69,LM,0,314,65,69,49,65,66,321,71,63,57,63,67,371,80,79,74,64,74,354,66,73,79,69,67,300,56,47,66,64,67,67,74,24,45,36,74,16,16,16,11,15,1839,389,Medium,Medium,79,68,64,70,39,69
1653,2017-09-01,131,Brighton,NULL," S. Baldock",S.,Baldock,28,70,70,69,ST,0,290,48,70,59,49,64,306,69,65,62,37,73,392,79,81,81,68,83,352,69,73,82,60,68,281,47,35,76,55,68,68,67,33,26,28,57,8,14,13,8,14,1765,368,High,Medium,80,69,50,72,33,64
1654,2017-09-01,131,Brighton,9634," C. Goldson",C.,Goldson,24,70,77,69,CB,7,236,36,44,70,66,20,226,57,22,28,63,56,293,67,68,52,61,45,302,42,73,69,79,39,246,64,68,30,50,34,34,62,69,71,68,47,10,8,10,11,8,1558,358,Medium,Medium,68,40,52,56,69,73
1655,2017-09-01,159,Huddersfield,NULL," M. Hefele",M.,Hefele,26,70,72,69,CB,2,246,38,42,71,65,30,225,48,21,39,65,52,246,48,55,34,64,45,310,54,71,64,87,34,307,77,64,54,52,60,60,61,69,69,65,66,14,11,13,16,12,1603,344,Medium,High,52,44,54,48,68,78
